trade_date,symbol,isin,series,instrument_name,open,high,low,close,last_price,previous_close,volume,turnover
2026-08-07,TAJGVK,INE586B01026,EQ,TAJ GVK HOTELS & RESORTS,369.15,370.8,356.0,360.45,360.45,369.15,100613,36502668.85
2026-08-07,TAKE,INE142I01023,EQ,TAKE SOLUTIONS LTD,22.78,22.79,22.31,22.69,22.61,22.39,1461136,33091571.08
2026-08-07,TALBROAUTO,INE187D01029,EQ,TALBROS AUTO. COMP. LTD,436.4,444.0,433.0,439.35,438.0,437.0,120445,52778235.35
2026-08-07,TAMBOLIIN,INE864J01012,BE,TAMBOLI INDUSTRIES LTD.,220.0,228.7,215.0,227.45,224.2,218.79,13505,2998032.08
2026-08-07,TMB,INE668A01016,EQ,TAMILNAD MERCA BANK LTD,873.4,885.1,865.4,875.95,872.8,873.4,142977,125088618.7
2026-08-07,TNPL,INE107A01015,EQ,TAMILNADU NEWSPRT & PAPER,157.55,157.55,154.91,156.6,157.0,157.15,89590,14000968.42
2026-08-07,TNPETRO,INE148A01019,EQ,TAMILNADU PETROPRODUCTS L,99.17,102.99,98.68,101.03,101.35,98.68,257739,26108762.44
2026-08-07,TNTELE,INE141D01018,EQ,TAMILNADU TELECOMMUNICATI,9.2,9.9,8.91,9.03,9.12,8.93,49016,451466.97
2026-08-07,TANLA,INE483C01032,EQ,TANLA PLATFORMS LIMITED,608.0,623.5,602.8,613.55,612.05,608.9,580312,357870682.65
2026-08-07,TARACHAND,INE555Z01020,EQ,TARA CHAND INFRA SOLN LTD,49.65,50.49,48.0,49.49,49.38,49.89,406435,20245894.09
2026-08-07,TARAPUR,INE747K01017,EQ,TARAPUR TRANSFORMERS LTD,13.6,13.9,12.21,13.21,13.29,13.54,158482,2017955.28
2026-08-07,TARC,INE0EK901012,EQ,TARC LIMITED,135.5,136.97,130.05,130.78,130.5,135.51,458979,60627734.75
2026-08-07,TARMAT,INE924H01018,EQ,TARMAT LIMITED,49.48,53.95,49.48,52.7,52.6,49.48,29778,1550771.12
2026-08-07,TARSONS,INE144Z01023,EQ,TARSONS PRODUCTS LIMITED,317.5,320.0,308.0,312.3,310.0,317.5,101639,31814370.55
2026-08-07,TASTYBITE,INE488B01017,EQ,TASTY BITE EATABLES LTD,9108.5,9589.0,9096.5,9394.0,9400.0,9175.0,3605,33979022.5
2026-08-07,TATACAP,INE976I01016,EQ,TATA CAPITAL LIMITED,384.4,384.65,367.2,370.3,369.4,382.7,3710557,1382299997.45
2026-08-07,TATACHEM,INE092A01019,EQ,TATA CHEMICALS LTD,675.4,702.0,668.0,673.55,670.0,663.3,3567616,2442064734.45
2026-08-07,TATACOMM,INE151A01013,EQ,TATA COMMUNICATIONS LTD,1736.0,1764.0,1730.0,1755.2,1760.0,1735.5,156599,273436011.5
2026-08-07,TCS,INE467B01029,EQ,TATA CONSULTANCY SERV LT,2375.0,2457.7,2375.0,2452.7,2452.7,2373.0,4547979,11077436216.6
2026-08-07,TATACONSUM,INE192A01025,EQ,TATA CONSUMER PRODUCT LTD,1082.2,1092.0,1078.0,1082.3,1082.3,1090.0,879013,951881415.2
2026-08-07,TATAELXSI,INE670A01012,EQ,TATA ELXSI LIMITED,3716.4,3833.6,3716.1,3781.0,3781.0,3715.0,449437,1704935275.6
2026-08-07,TATAINVEST,INE672A01026,EQ,TATA INVESTMENT CORP LTD,672.3,713.45,669.1,693.65,687.0,667.1,3673235,2568715850.3
2026-08-07,TMCV,INE1TAE01010,EQ,TATA MOTORS LIMITED,457.85,459.3,449.2,453.1,452.9,459.65,6870933,3116056001.85
2026-08-07,TMPV,INE155A01022,EQ,TATA MOTORS PASS VEH LTD,345.0,349.8,343.65,347.0,347.0,345.35,4274035,1479755355.35
2026-08-07,TATAPOWER,INE245A01021,EQ,TATA POWER CO LTD,378.6,382.7,377.3,380.55,380.55,378.6,2614409,994803412.8
2026-08-07,TATASTEEL,INE081A01020,EQ,TATA STEEL LIMITED,189.41,189.69,186.75,187.55,187.55,189.3,9924021,1867369223.2
2026-08-07,TATATECH,INE142M01025,EQ,TATA TECHNOLOGIES LIMITED,801.55,880.0,797.3,872.8,873.05,801.55,16058460,13667100929.2
2026-08-07,TTML,INE517B01013,EQ,TATA TELESERV(MAHARASTRA),39.51,39.8,39.2,39.37,39.3,39.57,790881,31241548.77
2026-08-07,NETF,INF277K015R5,EQ,TATAAML - NETF,267.01,268.89,266.65,268.32,267.02,267.52,1277,342377.29
2026-08-07,NPBET,INF277K010X4,EQ,TATAAML - NPBET,286.84,286.84,281.5,283.78,281.5,287.35,2194,623423.41
2026-08-07,TNIDETF,INF277KA1364,EQ,TATAAML - TNIDETF,91.31,91.31,88.93,90.15,89.73,89.09,110297,9952296.56
2026-08-07,TATAGOLD,INF277KA1976,EQ,TATAAML-TATAGOLD,14.37,14.52,14.33,14.49,14.5,14.37,47328022,682556028.82
2026-08-07,TATSILV,INF277KA1984,EQ,TATAAML-TATSILV,21.78,22.46,21.7,22.35,22.06,21.78,68907569,1528138824.57
2026-08-07,TATVA,INE0GK401011,EQ,TATVA CHIN PHARM CHEM LTD,1720.1,1770.0,1679.0,1718.8,1708.2,1731.1,77697,133347965.9
2026-08-07,TAURIAN,INE0XWS01018,SM,TAURIAN MPS LIMITED,400.05,436.8,400.05,420.3,418.1,406.05,48000,20325440.0
2026-08-07,TBI,INE0N2D01013,SM,TBI CORN LIMITED,67.0,67.0,63.15,63.15,63.15,66.45,28800,1854960.0
2026-08-07,TBOTEK,INE673O01025,EQ,TBO TEK LIMITED,1615.2,1637.0,1595.4,1610.9,1613.0,1623.1,114311,185196671.3
2026-08-07,TCC,INE887D01016,EQ,TCC CONCEPT LIMITED,274.4,284.0,270.15,273.75,275.6,273.0,35379,9820057.05
2026-08-07,TCIEXP,INE586V01016,EQ,TCI EXPRESS LIMITED,576.75,578.95,549.6,554.6,550.35,579.6,120916,67935163.6
2026-08-07,TCIFINANCE,INE911B01018,BE,TCIFINANCELTD-ROLL SETT,15.08,15.38,14.35,15.16,15.35,15.08,37295,552646.04
2026-08-07,TCPLPACK,INE822C01015,EQ,TCPL PACKAGING LIMITED,3131.0,3179.9,3115.0,3148.9,3151.0,3131.4,1124,3536362.7
2026-08-07,TDPOWERSYS,INE419M01027,EQ,TD POWER SYSTEMS LTD.,1231.0,1270.0,1215.0,1260.9,1256.0,1227.7,1236722,1546463299.8
2026-08-07,TEAMGTY,INE289C01025,EQ,TEAM INDIA GUARANTY LTD,220.0,222.95,217.1,222.81,222.85,223.8,1667,367652.56
2026-08-07,TEAMLEASE,INE985S01024,EQ,TEAMLEASE SERVICES LTD.,1262.5,1265.0,1237.7,1253.6,1245.0,1253.5,15285,19098515.5
2026-08-07,TPHQ,INE065J01024,EQ,TEAMO PRODUCTIONS HQ LTD,0.42,0.43,0.41,0.41,0.42,0.42,1507946,630399.81
2026-08-07,TECHM,INE669C01036,EQ,TECH MAHINDRA LIMITED,1639.8,1681.5,1634.3,1635.0,1635.0,1632.2,6089110,10071459925.5
2026-08-07,TECHERA,INE0JQS01019,SM,TECHERA ENGINEER (IND) L,179.4,182.75,174.25,182.75,182.75,174.05,207200,37550680.0
2026-08-07,TECHNOE,INE285K01026,EQ,TECHNO ELEC & ENG CO. LTD,994.0,1071.1,991.15,1066.25,1070.0,992.25,907092,949152242.95
2026-08-07,TIIL,INE545H01011,EQ,TECHNOCRAFT IND LTD,2643.7,2749.0,2625.1,2693.5,2675.0,2635.2,22936,62257237.4
2026-08-07,TECHNVISN,INE314H01012,EQ,TECHNVISION VENTURES LTD.,5369.0,5800.0,5022.1,5721.8,5800.0,5307.1,2374,13018121.5
2026-08-07,TECILCHEM,INE014B01011,EQ,TECIL CHEMICALS,9.4,9.66,8.95,9.19,9.02,9.38,9556,87931.59
2026-08-07,TEGA,INE011K01018,EQ,TEGA INDUSTRIES LIMITED,1580.0,1647.7,1580.0,1625.7,1625.7,1583.3,147676,239891483.2
2026-08-07,TEJA,INE0R1301019,SM,TEJA ENGINEERING IND L,635.0,635.0,600.0,603.35,605.0,639.5,14400,8926800.0
2026-08-07,TEJASCARGO,INE17WC01013,SM,TEJAS CARGO INDIA LIMITED,380.0,380.0,380.0,380.0,380.0,366.0,800,304000.0
2026-08-07,TEJASNET,INE010J01012,EQ,TEJAS NETWORKS LIMITED,519.4,524.2,512.0,513.45,513.5,522.3,682905,352699067.45
2026-08-07,TEMBO,INE869Y01028,EQ,TEMBO GLOBAL IND LTD,63.75,64.0,60.55,60.95,60.6,63.8,2317780,143786292.05
2026-08-07,TENNIND,INE19RI01016,EQ,TENNECO CLEAN AIR INDIA L,566.0,584.9,561.1,562.8,562.05,570.55,1034341,592447107.0
2026-08-07,TERASOFT,INE482B01010,EQ,TERA SOFTWARE LIMITED,429.0,447.85,401.7,407.7,403.8,424.05,55475,23890560.0
2026-08-07,TEXINFRA,INE435C01024,EQ,TEXMACO INFRA & HOLDG LTD,113.51,114.12,112.61,113.61,113.5,113.48,38166,4332574.44
2026-08-07,TEXRAIL,INE621L01012,EQ,TEXMACO RAIL & ENG. LTD.,108.33,110.23,107.66,108.78,108.5,108.33,1562768,170222164.33
2026-08-07,TEXMOPIPES,INE141K01013,EQ,TEXMO PIPE & PRODUCTS LTD,43.27,44.4,42.1,43.51,43.5,42.83,40594,1769692.89
2026-08-07,TGBHOTELS,INE797H01018,EQ,TGB BANQUETS&HOTELS LTD,9.71,9.71,9.2,9.3,9.3,9.2,61154,568484.31
2026-08-07,THAKDEV,INE403F01017,EQ,THAKKERS DEVELOPERS LTD.,121.84,141.0,116.35,140.34,141.0,128.25,725,89974.47
2026-08-07,THANGAMAYL,INE085J01014,EQ,THANGAMAYIL JEWELLERY LTD,5195.0,5290.0,5156.5,5275.0,5280.5,5144.0,213017,1115741902.5
2026-08-07,ANUP,INE294Z01018,EQ,THE ANUP ENGINEERING LTD,1969.8,1969.8,1884.9,1896.0,1886.0,1993.3,102077,196709166.7
2026-08-07,BYKE,INE319B01014,BE,THE BYKE HOSPITALITY LTD,34.45,34.5,33.5,33.62,34.0,34.11,10602,360797.26
2026-08-07,GESHIP,INE017A01032,EQ,THE GE SHPG.LTD,1350.1,1362.7,1332.5,1341.8,1335.0,1352.9,777727,1045251737.1
2026-08-07,GROBTEA,INE646C01018,EQ,THE GROB TEA COMPANY LTD,900.0,900.0,900.0,900.0,900.0,899.4,15,13500.0
2026-08-07,HITECHGEAR,INE127B01011,BE,THE HI-TECH GEARS LIMITED,560.3,571.0,555.0,560.45,564.0,566.75,2399,1348209.65
2026-08-07,INDIACEM,INE383A01012,EQ,THE INDIA CEMENTS LIMITED,395.0,399.15,390.1,398.15,397.0,393.05,181089,71762813.55
2026-08-07,INDHOTEL,INE053A01029,EQ,THE INDIAN HOTELS CO. LTD,735.95,738.75,728.75,731.0,731.0,736.0,1606078,1176931515.55
2026-08-07,THEINVEST,INE924D01017,EQ,THE INVEST TRUST OF IND L,100.99,101.78,97.12,98.14,97.75,101.06,3798,375435.19
2026-08-07,NIACL,INE470Y01017,EQ,THE NEW INDIA ASSU CO LTD,177.27,177.85,176.04,177.11,177.75,178.93,678003,119875475.16
2026-08-07,PKTEA,INE431F01018,EQ,THE P K TEA PROD CO LTD,734.0,734.0,682.3,691.8,692.0,709.75,72,50096.75
2026-08-07,PHOENIXLTD,INE211B01039,EQ,THE PHOENIX MILLS LTD,1901.5,1917.8,1893.9,1895.5,1895.5,1913.0,291623,553931375.1
2026-08-07,RAMCOCEM,INE331A01037,EQ,THE RAMCO CEMENTS LIMITED,940.0,944.0,914.85,933.8,920.0,937.1,221192,204956635.0
2026-08-07,RUBYMILLS,INE301D01026,BE,THE RUBY MILLS LTD,366.0,382.9,366.0,378.5,382.8,364.9,5760,2170338.95
2026-08-07,SOUTHBANK,INE683A01023,EQ,THE SOUTH INDIAN BANK LTD,47.5,47.52,47.07,47.17,47.15,47.43,3899463,184280886.12
2026-08-07,STCINDIA,INE655A01013,EQ,THE STATE TRADING CORPN,120.77,121.89,117.4,118.64,119.0,120.77,55183,6572517.74
2026-08-07,UGARSUGAR,INE071E01023,EQ,THE UGAR SUGAR WORKS LTD,46.0,46.25,44.66,45.0,44.92,45.73,207125,9379187.31
2026-08-07,WIPL,INE215F01023,EQ,THE WESTERN INDIA PLY LTD,170.0,170.5,168.05,168.05,168.05,167.0,356,60528.0
2026-08-07,THEJO,INE121N01019,EQ,THEJO ENGINEERING LIMITED,2171.0,2249.5,2159.2,2223.9,2237.5,2159.1,20207,44710756.6
2026-08-07,THEMISMED,INE083B01024,EQ,THEMIS MEDICARE LTD.,112.37,114.9,110.01,110.5,110.12,112.78,33682,3761722.33
2026-08-07,THERMAX,INE152A01029,EQ,THERMAX LTD,3991.0,4075.0,3990.8,4059.9,4058.0,3991.0,101867,412692442.9
2026-08-07,TIRUMALCHM,INE338A01024,EQ,THIRUMALAI CHEMICALS LTD,169.13,173.01,167.1,167.76,167.65,170.0,414593,70298379.21
2026-08-07,THOMASCOOK,INE332A01027,EQ,THOMAS COOK (INDIA) LTD,106.5,106.94,103.6,104.13,104.0,106.14,631943,66579832.99
2026-08-07,THOMASCOTT,INE480M01011,EQ,THOMAS SCOTT (INDIA) LTD,314.6,329.5,310.65,315.15,315.15,310.5,49488,15870926.55
2026-08-07,THYROCARE,INE594H01019,EQ,THYROCARE TECH LTD,598.0,606.6,593.9,603.25,604.0,598.05,208846,125540139.5
2026-08-07,TIGERLOGS,INE906O01029,BE,TIGER LOGISTICS (INDIA) L,26.92,27.69,25.8,27.49,27.6,26.57,594901,16049427.44
2026-08-07,TIJARIA,INE440L01017,EQ,TIJARIA POLYPIPES LTD,4.56,5.39,4.56,5.09,5.31,4.74,153703,751661.02
2026-08-07,TIL,INE806C01018,EQ,TIL LTD,246.6,251.0,230.75,232.1,231.15,252.5,1405280,333527536.95
2026-08-07,TI,INE133E01013,EQ,TILAKNAGAR INDUSTRIES LTD,484.05,497.8,480.95,490.75,489.8,488.45,783049,382668405.45
2026-08-07,TIMETECHNO,INE508G01029,EQ,TIME TECHNOPLAST LTD.,206.25,207.25,202.25,204.88,205.5,206.82,4532881,925803734.31
2026-08-07,TIMEX,INE064A01026,EQ,TIMEX GROUP INDIA LTD.,540.1,559.65,540.1,556.3,552.0,543.05,149560,82795249.55
2026-08-07,TIMKEN,INE325A01013,EQ,TIMKEN INDIA LTD.,3333.4,3364.0,3286.1,3351.0,3350.0,3343.1,30969,103396640.3
2026-08-07,TINNARUBR,INE015C01016,EQ,TINNA RUBBER AND INFR LTD,1100.6,1114.9,1088.5,1108.1,1105.2,1100.6,24643,27226810.8
2026-08-07,TIPSFILMS,INE0LQS01015,EQ,TIPS FILMS LIMITED,377.85,381.95,370.0,375.25,372.4,376.85,5614,2104682.75
2026-08-07,TIPSMUSIC,INE716B01029,EQ,TIPS MUSIC LIMITED,654.15,658.05,644.0,645.35,644.0,654.4,173364,112396490.2
2026-08-07,TIRUPATIFL,INE319Y01024,BE,TIRUPATI FORGE LIMITED,70.3,72.99,68.5,72.07,71.99,70.62,204111,14479390.4
2026-08-07,TITAGARH,INE615H01020,EQ,TITAGARH RAIL SYSTEMS LTD,860.0,864.6,844.7,847.45,845.5,861.65,250764,213629079.35
2026-08-07,TITAN,INE280A01028,EQ,TITAN COMPANY LIMITED,4978.1,5003.0,4891.3,4941.0,4941.0,4998.0,1166858,5788047546.5
2026-08-07,TOKYOPLAST,INE932C01012,BE,TOKYO PLAST  INTL LTD.,80.9,81.0,80.9,81.0,81.0,81.0,877,70986.0
2026-08-07,TOLINS,INE0RWQ01014,EQ,TOLINS TYRES LIMITED,102.49,103.35,101.61,102.14,102.85,103.09,24552,2523410.86
2026-08-07,TORNTPHARM,INE685A01028,EQ,TORRENT PHARMACEUTICALS L,4956.0,4987.5,4901.0,4924.0,4924.0,4956.0,394462,1946062098.5
2026-08-07,TORNTPOWER,INE813H01021,EQ,TORRENT POWER LTD,1325.2,1355.4,1321.0,1350.8,1352.0,1325.2,379616,510066681.7
2026-08-07,TOTAL,INE336X01012,EQ,TOTAL TRANSPORT SYS LTD,67.63,71.79,67.0,69.6,70.25,67.87,59513,4152034.53
2026-08-07,TOUCHWOOD,INE486Y01013,EQ,TOUCHWOOD ENTERTAIN LTD.,66.16,66.91,65.4,66.85,66.86,67.09,691,45854.17
2026-08-07,TFCILTD,INE305A01023,EQ,TOURISM FINANCE CORP. OF,112.5,118.0,112.5,117.48,117.97,110.81,23957180,2767702805.77
2026-08-07,TPLPLASTEH,INE413G01022,EQ,TPL PLASTECH LIMITED,78.1,79.67,76.25,77.51,76.75,78.73,138380,10833744.9
2026-08-07,TRACXN,INE0HMF01019,EQ,TRACXN TECHNOLOGIES LTD,30.09,30.3,29.75,29.97,29.85,30.09,126280,3787970.98
2026-08-07,TARIL,INE763I01026,EQ,TRANS & RECTI. LTD,295.9,301.5,295.1,297.8,298.5,296.15,1045223,311968165.7
2026-08-07,TREL,INE0O3901029,EQ,TRANSINDIA REAL ESTATE L,24.65,25.7,24.65,25.4,25.5,24.63,76731,1930208.56
2026-08-07,TRANSPEK,INE687A01016,EQ,TRANSPEK INDUSTRY LTD,1324.0,1330.6,1225.2,1262.4,1279.4,1321.4,3737,4811547.7
2026-08-07,TCI,INE688A01022,EQ,TRANSPORT CORPN OF INDIA,921.25,927.45,914.95,916.35,916.0,927.0,11169,10280453.6
2026-08-07,TRANSRAILL,INE454P01035,EQ,TRANSRAIL LIGHTING LTD,480.0,484.25,470.0,473.4,474.4,490.95,944025,448961834.5
2026-08-07,TRANSTEEL,INE0NVI01020,SM,TRANSTEEL SEATING TECH L,113.0,113.0,113.0,113.0,113.0,115.6,2000,226000.0
2026-08-07,TFL,INE804H01012,EQ,TRANSWARRANTY FIN. LTD.,11.49,11.84,11.03,11.6,11.65,11.49,4843,56249.65
2026-08-07,TRANSWORLD,INE757B01015,BE,TRANSWORLD SHIP LINES LTD,162.0,166.35,158.0,166.0,165.01,158.43,30082,4962123.62
2026-08-07,TRAVELFOOD,INE103V01028,EQ,TRAVEL FOOD SERVICES LTD,1380.0,1470.9,1354.1,1428.6,1429.0,1337.2,1277146,1843180560.6
2026-08-07,TREEHOUSE,INE040M01013,EQ,TREE HOUSE EDU LTD,6.32,6.42,6.2,6.3,6.23,6.26,8049,50627.73
2026-08-07,TREJHARA,INE00CA01015,EQ,TREJHARA SOLUTIONS LTD,165.75,186.3,165.7,177.66,177.43,165.13,228683,40657002.51
2026-08-07,TRENT,INE849A01020,EQ,TRENT LTD,3106.5,3106.5,2985.6,2997.0,2997.0,3107.1,2469173,7456585331.9
2026-08-07,TRF,INE391D01019,EQ,TRF LIMITED,233.74,235.74,231.01,232.79,232.6,232.41,39350,9157383.34
2026-08-07,TBZ,INE760L01018,EQ,TRIB BHIMJI ZAVERI LTD,271.9,280.9,271.0,273.0,273.0,271.0,922618,254420447.65
2026-08-07,TRIDENT,INE064C01022,EQ,TRIDENT LIMITED,25.5,25.91,25.05,25.18,25.1,24.9,15759138,401972181.91
2026-08-07,TRIGYN,INE948A01012,EQ,TRIGYN TECHNOLOGIES LTD,54.78,55.43,53.19,53.5,53.23,54.8,35806,1946735.43
2026-08-07,TRIVENI,INE256C01024,EQ,TRIVENI ENGG. & INDS. LTD,231.5,237.99,228.07,233.22,234.5,230.53,496516,115937307.56
2026-08-07,TRITURBINE,INE152M01016,EQ,TRIVENI TURBINE LIMITED,643.0,654.15,630.3,636.45,632.0,646.35,499505,322007266.0
2026-08-07,TRUALT,INE0MWH01014,EQ,TRUALT BIOENERGY LIMITED,465.05,483.9,465.0,477.05,477.0,464.3,527721,251486520.75
2026-08-07,TRU,INE615R01029,EQ,TRUCAP FINANCE LIMITED,4.65,4.73,4.54,4.55,4.55,4.61,83768,383614.27
2026-08-07,TRUST,INE0SWN01019,SM,TRUST FINTECH LIMITED,28.5,29.0,27.35,28.4,28.45,28.5,8400,235110.0
2026-08-07,TSFINV,INE202Z01029,EQ,TSF INVESTMENTS LIMITED,437.0,445.0,435.45,441.95,444.0,437.7,54440,23972269.9
2026-08-07,TTKHLTCARE,INE910C01018,EQ,TTK HEALTHCARE LIMITED,1113.9,1113.9,1071.0,1084.8,1089.9,1094.1,22552,24594016.7
2026-08-07,TTKPRESTIG,INE690A01028,EQ,TTK PRESTIGE LTD,636.8,638.85,611.1,615.95,615.95,636.8,73246,45774829.6
2026-08-07,TIINDIA,INE974X01010,EQ,TUBE INVEST OF INDIA LTD,2754.9,2783.0,2742.2,2772.0,2772.0,2753.8,142399,392907585.5
2026-08-07,TUNWAL,INE0OXV01027,SM,TUNWAL E-MOTORS LIMITED,26.0,26.45,25.75,26.4,26.4,26.1,44000,1152200.0
2026-08-07,TURTLEMINT,INE0OC301013,EQ,TURTLEMINT FINTECH SOLS L,112.55,114.5,111.04,111.84,112.05,112.75,286715,32315907.05
2026-08-07,TVTODAY,INE038F01029,EQ,TV TODAY NETWORK LTD,114.72,116.59,114.09,114.68,114.3,115.65,32993,3788361.13
2026-08-07,TVVISION,INE871L01013,BE,TV VISION LIMITED,4.32,4.32,4.13,4.13,4.13,4.34,61344,253471.44
2026-08-07,TVSELECT,INE236G01019,EQ,TVS ELECTRONICS LTD,508.15,518.8,502.8,506.9,502.8,508.15,64153,32726625.5
2026-08-07,TVSHLTD,INE105A01035,EQ,TVS HOLDINGS LIMITED,15042.0,15070.0,14752.0,14848.0,14752.0,14908.0,3024,45145708.0
2026-08-07,TVSMOTOR,INE494B01023,EQ,TVS MOTOR COMPANY  LTD,4380.0,4458.0,4378.0,4440.9,4440.9,4375.0,840158,3725297059.6
2026-08-07,TVSSRICHAK,INE421C01016,EQ,TVS SRICHAKRA LIMITED,3980.1,3999.8,3951.5,3964.9,3979.0,3971.2,1405,5583851.0
2026-08-07,TVSSCS,INE395N01027,EQ,TVS SUPPLY CHAIN SOL L,134.0,134.96,132.65,133.79,134.05,132.38,214689,28665861.85
2026-08-07,TICL,INE388G01026,BE,TWAMEV CONS AND INFRA LTD,10.7,10.76,10.0,10.57,10.5,10.25,134459,1424272.11
2026-08-07,UYFINCORP,INE152C01025,EQ,U. Y. FINCORP LIMITED,19.2,22.34,19.02,20.36,20.38,19.2,3974832,84655231.25
2026-08-07,UCAL,INE139B01016,EQ,UCAL LIMITED,117.01,118.99,115.11,118.46,118.01,117.01,5359,632339.67
2026-08-07,UCOBANK,INE691A01018,EQ,UCO BANK,26.5,26.54,26.35,26.4,26.4,26.64,2882482,76243336.21
2026-08-07,USK,INE0N0Y01013,EQ,UDAYSHIVAKUMAR INFRA LTD,22.33,23.46,22.0,22.19,22.3,22.9,19714,442214.24
2026-08-07,UFLEX,INE516A01017,EQ,UFLEX LIMITED,480.9,503.9,480.1,488.7,486.0,483.9,262987,129755795.85
2026-08-07,UFO,INE527H01019,EQ,UFO MOVIEZ INDIA LTD.,68.01,69.45,67.35,68.76,68.4,67.86,30854,2109781.58
2026-08-07,UGROCAP,INE583D01011,EQ,UGRO CAPITAL LIMITED,96.79,96.79,94.1,95.08,95.0,96.16,451590,42823583.95
2026-08-07,UEL,INE899L01030,EQ,UJAAS ENERGY LIMITED,257.79,257.79,257.79,257.79,257.79,245.52,20964,5404309.56
2026-08-07,UJJIVANSFB,INE551W01018,EQ,UJJIVAN SMALL FINANC BANK,71.98,71.98,69.75,70.11,70.0,72.05,8655583,610468089.75
2026-08-07,ULTRAMAR,INE405A01021,EQ,ULTRAMARINE & PIGMENTS L,389.55,455.75,381.2,410.75,391.0,389.4,1889911,798279503.0
2026-08-07,ULTRACEMCO,INE481G01011,EQ,ULTRATECH CEMENT LIMITED,12051.0,12105.0,11970.0,12105.0,12105.0,12075.0,171352,2060624896.0
2026-08-07,UMA,INE067901012,SM,UMA CONVERTER LIMITED,14.75,15.25,14.65,14.85,14.75,14.7,20000,297600.0
2026-08-07,UMAEXPORTS,INE0GIU01018,BE,UMA EXPORTS LIMITED,20.77,20.77,19.79,20.07,20.1,20.06,11555,231292.43
2026-08-07,UMIYA-MRO,INE398B01018,EQ,UMIYA BUILDCON LIMITED,89.5,91.7,89.11,90.03,90.5,90.17,6034,543187.92
2026-08-07,UNICHEMLAB,INE351A01035,EQ,UNICHEM LABORATORIES LTD,495.0,501.45,482.3,489.75,487.3,497.4,33461,16484332.7
2026-08-07,UNIECOM,INE00U401027,EQ,UNICOMMERCE ESOLUTIONS L,84.1,85.25,84.1,84.25,84.21,84.95,138057,11661985.39
2026-08-07,UNIHEALTH,INE0PRF01011,SM,UNIHEALTH HOSPITALS LTD,760.0,774.0,760.0,774.0,774.0,777.5,5500,4212100.0
2026-08-07,UNIINFO,INE481Z01011,BE,UNIINFO TELECOM SERVI LTD,12.35,12.35,11.29,12.05,12.05,11.88,4884,55713.88
2026-08-07,UNILEX,INE0B2801011,SM,UNILEX COLOURS AND CHEM L,28.25,29.0,28.25,29.0,29.0,30.0,3200,91600.0
2026-08-07,UNIMECH,INE0U3I01011,EQ,UNIMECH AEROSPACE N MFG L,1336.5,1459.9,1333.0,1446.7,1445.6,1336.5,630820,898792084.3
2026-08-07,UNIONBANK,INE692A01016,EQ,UNION BANK OF INDIA,182.2,184.9,180.0,183.6,183.6,182.5,22186841,4058177999.56
2026-08-07,UNIONGOLD,INF582M01KS4,EQ,UNIONAMC - UNIONGOLD,145.3,146.45,143.55,146.3,146.45,145.3,2505,364093.65
2026-08-07,UNIPARTS,INE244O01017,EQ,UNIPARTS INDIA LIMITED,784.9,820.0,777.05,814.6,809.6,781.5,275162,221771894.15
2026-08-07,UNIENTER,INE037A01022,EQ,UNIPHOS ENTERPRISES LTD,99.75,99.75,96.33,97.16,98.54,97.37,5537,540152.16
2026-08-07,UNITECH,INE694A01020,EQ,UNITECH LTD,4.17,4.27,4.11,4.15,4.17,4.14,4499677,18765046.66
2026-08-07,UBL,INE686F01025,EQ,UNITED BREWERIES LTD,1408.2,1408.2,1377.5,1400.3,1397.0,1415.3,99991,139709691.2
2026-08-07,UNIDT,INE961D01019,BE,UNITED DRILLING TOOLS LTD,239.04,241.4,231.3,234.98,237.75,237.86,6645,1587214.99
2026-08-07,UFBL,INE382M01027,EQ,UNITED FOODBRANDS LIMITED,824.95,829.0,785.0,807.6,797.5,804.3,325409,263959860.95
2026-08-07,UNITEDTEA,INE458F01011,EQ,UNITED NILGIRI TEA LTD,478.45,479.0,462.0,468.0,470.0,483.3,1821,852985.3
2026-08-07,UNITEDPOLY,INE368U01029,BE,UNITED POLYFAB GUJ. LTD.,29.25,29.25,28.1,28.87,28.99,29.01,21523,612597.72
2026-08-07,UNITDSPR,INE854D01024,EQ,UNITED SPIRITS LIMITED,1521.2,1529.8,1512.4,1512.4,1512.4,1525.0,324797,493572683.2
2026-08-07,UNIVASTU,INE562X01013,BE,UNIVASTU INDIA LIMITED,141.5,141.54,134.48,134.75,135.9,141.55,325011,44043411.73
2026-08-07,UNIVCABLES,INE279A01012,EQ,UNIVERSAL CABLES LTD,1415.0,1436.2,1263.3,1411.2,1300.0,1416.3,163471,232733516.5
2026-08-07,UNIVPHOTO,INE03V001013,BE,UNIVERSUS IMAGINGS LTD,471.6,494.0,458.05,471.7,471.7,478.95,1153,557621.95
2026-08-07,UNOMINDA,INE405E01023,EQ,UNO MINDA LIMITED,1270.0,1292.1,1265.1,1285.0,1285.0,1278.0,557760,715225051.7
2026-08-07,UDS,INE851I01011,EQ,UPDATER SERVICES LIMITED,210.56,211.0,207.03,210.03,210.0,210.57,190319,39837704.26
2026-08-07,UPL,INE628A01036,EQ,UPL LIMITED,573.05,575.0,570.15,573.0,573.0,572.75,882844,505140205.95
2026-08-07,USASEEDS,INE0CBM01019,SM,UPSURGE SEEDS OF AGRI LTD,93.0,93.0,90.9,90.9,90.9,88.8,1712,156519.6
